codigo,prov,dpto,frac,rad,varon,mujer,total
140144209,14,14,42,9,251,289,540
140144210,14,14,42,10,295,318,613
140144211,14,14,42,11,372,371,743
140144212,14,14,42,12,369,457,826
140144213,14,14,42,13,318,397,715
140144214,14,14,42,14,449,519,968
140144215,14,14,42,15,313,305,618
140144216,14,14,42,16,510,548,1058
140144217,14,14,42,17,339,394,733
140144218,14,14,42,18,533,547,1080
140144219,14,14,42,19,556,634,1190
140144220,14,14,42,20,519,554,1073
140144301,14,14,43,1,529,555,1084
140144302,14,14,43,2,797,821,1618
140144303,14,14,43,3,642,647,1289
140144304,14,14,43,4,714,742,1456
140144305,14,14,43,5,332,346,678
140144306,14,14,43,6,781,872,1653
140144307,14,14,43,7,587,615,1202
140144308,14,14,43,8,757,738,1495
140144309,14,14,43,9,701,686,1387
140144310,14,14,43,10,377,397,774
140144311,14,14,43,11,426,481,907
140144401,14,14,44,1,559,609,1168
140144402,14,14,44,2,464,456,920
140144403,14,14,44,3,483,569,1052
140144404,14,14,44,4,287,340,627
140144405,14,14,44,5,353,367,720
140144406,14,14,44,6,764,862,1626
140144407,14,14,44,7,540,591,1131
140144408,14,14,44,8,292,326,618
140144409,14,14,44,9,525,572,1097
140144410,14,14,44,10,395,431,826
140144411,14,14,44,11,715,793,1508
140144501,14,14,45,1,705,686,1391
140144502,14,14,45,2,944,947,1891
140144503,14,14,45,3,443,460,903
140144504,14,14,45,4,508,563,1071
140144505,14,14,45,5,477,497,974
140144506,14,14,45,6,361,387,748
140144507,14,14,45,7,520,588,1108
140144508,14,14,45,8,413,465,878
140144509,14,14,45,9,549,578,1127
140144510,14,14,45,10,659,689,1348
140144511,14,14,45,11,453,514,967
140144512,14,14,45,12,436,479,915
140144513,14,14,45,13,256,325,581
140144601,14,14,46,1,484,505,989
140144602,14,14,46,2,612,643,1255
140144603,14,14,46,3,458,520,978
140144604,14,14,46,4,361,374,735
140144605,14,14,46,5,403,440,843
140144606,14,14,46,6,432,499,931
140144607,14,14,46,7,383,463,846
140144608,14,14,46,8,342,431,773
140144609,14,14,46,9,524,578,1102
140144610,14,14,46,10,555,597,1152
140144611,14,14,46,11,656,665,1321
140144612,14,14,46,12,423,531,954
140144613,14,14,46,13,228,237,465
140144614,14,14,46,14,580,602,1182
140144615,14,14,46,15,466,527,993
140144616,14,14,46,16,499,527,1026
140144701,14,14,47,1,217,236,453
140144702,14,14,47,2,279,290,569
140144703,14,14,47,3,391,498,889
140144704,14,14,47,4,195,214,409
140144705,14,14,47,5,221,256,477
140144706,14,14,47,6,276,333,609
140144707,14,14,47,7,412,471,883
140144708,14,14,47,8,432,460,892
140144709,14,14,47,9,246,294,540
140144710,14,14,47,10,222,266,488
140144711,14,14,47,11,347,389,736
140144712,14,14,47,12,439,613,1052
140144801,14,14,48,1,159,214,373
140144802,14,14,48,2,255,312,567
140144803,14,14,48,3,280,313,593
140144804,14,14,48,4,228,291,519
140144805,14,14,48,5,260,330,590
140144806,14,14,48,6,281,284,565
140144807,14,14,48,7,339,404,743
140144808,14,14,48,8,245,301,546
140144809,14,14,48,9,197,229,426
140144810,14,14,48,10,399,457,856
140144811,14,14,48,11,257,317,574
140144812,14,14,48,12,253,309,562
140144813,14,14,48,13,294,331,625
140144814,14,14,48,14,311,342,653
140144815,14,14,48,15,472,464,936
140144816,14,14,48,16,325,322,647
140144901,14,14,49,1,211,227,438
140144902,14,14,49,2,208,240,448
140144903,14,14,49,3,208,243,451
140144904,14,14,49,4,253,305,558
140144905,14,14,49,5,258,329,587
140144906,14,14,49,6,204,222,426
140144907,14,14,49,7,515,539,1054
140144908,14,14,49,8,432,471,903
140144909,14,14,49,9,293,384,677
140144910,14,14,49,10,157,151,308
140144911,14,14,49,11,136,153,289
140144912,14,14,49,12,200,237,437
140144913,14,14,49,13,332,405,737
140144914,14,14,49,14,241,300,541
140144915,14,14,49,15,258,324,582
140144916,14,14,49,16,342,365,707
140144917,14,14,49,17,116,149,265
140144918,14,14,49,18,139,162,301
140144919,14,14,49,19,176,248,424
140144920,14,14,49,20,197,223,420
140144921,14,14,49,21,272,329,601
140145001,14,14,50,1,357,394,751
140145002,14,14,50,2,434,464,898
140145003,14,14,50,3,294,314,608
140145004,14,14,50,4,326,385,711
140145005,14,14,50,5,340,433,773
140145006,14,14,50,6,275,308,583
140145007,14,14,50,7,316,394,710
140145008,14,14,50,8,294,393,687
140145009,14,14,50,9,376,511,887
140145010,14,14,50,10,332,397,729
140145011,14,14,50,11,314,372,686
140145012,14,14,50,12,336,393,729
140145013,14,14,50,13,254,293,547
140145014,14,14,50,14,287,353,640
140145015,14,14,50,15,354,414,768
140145101,14,14,51,1,367,405,772
140145102,14,14,51,2,353,372,725
140145103,14,14,51,3,279,307,586
140145104,14,14,51,4,408,487,895
140145105,14,14,51,5,352,413,765
140145106,14,14,51,6,484,554,1038
140145107,14,14,51,7,501,568,1069
140145108,14,14,51,8,401,479,880
140145109,14,14,51,9,478,541,1019
140145110,14,14,51,10,367,423,790
140145111,14,14,51,11,388,414,802
140145112,14,14,51,12,518,597,1115
140145113,14,14,51,13,484,504,988
140145114,14,14,51,14,438,478,916
140145115,14,14,51,15,387,409,796
140145116,14,14,51,16,288,298,586
140145117,14,14,51,17,639,721,1360
140145118,14,14,51,18,425,471,896
140145119,14,14,51,19,637,646,1283
140145120,14,14,51,20,1023,1041,2064
140145121,14,14,51,21,461,528,989
140145201,14,14,52,1,250,327,577
140145202,14,14,52,2,448,563,1011
140145203,14,14,52,3,333,398,731
140145204,14,14,52,4,790,787,1577
140145205,14,14,52,5,210,246,456
140145206,14,14,52,6,234,293,527
140145207,14,14,52,7,291,373,664
140145208,14,14,52,8,273,359,632
140145209,14,14,52,9,267,277,544
140145210,14,14,52,10,263,296,559
140145211,14,14,52,11,259,305,564
140145212,14,14,52,12,561,595,1156
140145213,14,14,52,13,380,432,812
140145214,14,14,52,14,334,381,715
140145215,14,14,52,15,351,355,706
140145216,14,14,52,16,438,470,908
140145217,14,14,52,17,471,444,915
140145218,14,14,52,18,675,692,1367
140145219,14,14,52,19,559,582,1141
140145301,14,14,53,1,316,454,770
140145302,14,14,53,2,304,385,689
140145303,14,14,53,3,173,233,406
140145304,14,14,53,4,217,259,476
140145305,14,14,53,5,209,258,467
140145306,14,14,53,6,265,355,620
140145307,14,14,53,7,268,328,596
140145308,14,14,53,8,429,492,921
140145309,14,14,53,9,283,360,643
140145310,14,14,53,10,302,412,714
140145311,14,14,53,11,303,360,663
140145312,14,14,53,12,259,337,596
140145313,14,14,53,13,212,285,497
140145314,14,14,53,14,287,285,572
140145315,14,14,53,15,300,410,710
140145316,14,14,53,16,227,247,474
140145317,14,14,53,17,236,285,521
140145318,14,14,53,18,275,304,579
140145319,14,14,53,19,318,316,634
140145320,14,14,53,20,182,212,394
140145401,14,14,54,1,222,218,440
140145402,14,14,54,2,223,237,460
140145403,14,14,54,3,243,235,478
140145404,14,14,54,4,198,249,447
140145405,14,14,54,5,171,183,354
140145406,14,14,54,6,270,325,595
140145407,14,14,54,7,120,161,281
140145408,14,14,54,8,163,216,379
140145409,14,14,54,9,291,331,622
140145410,14,14,54,10,243,274,517
140145411,14,14,54,11,139,129,268
140145412,14,14,54,12,241,248,489
140145413,14,14,54,13,294,428,722
140145414,14,14,54,14,192,252,444
140145415,14,14,54,15,188,235,423
140145416,14,14,54,16,156,205,361
140145501,14,14,55,1,256,296,552
140145502,14,14,55,2,244,216,460
140145503,14,14,55,3,123,125,248
140145504,14,14,55,4,104,127,231
140145505,14,14,55,5,162,151,313
140145506,14,14,55,6,83,108,191
140145507,14,14,55,7,115,163,278
140145508,14,14,55,8,46,68,114
140145509,14,14,55,9,135,143,278
140145510,14,14,55,10,127,158,285
140145511,14,14,55,11,196,231,427
140145512,14,14,55,12,139,178,317
140145513,14,14,55,13,180,218,398
140145514,14,14,55,14,141,186,327
140145515,14,14,55,15,65,70,135
140145516,14,14,55,16,185,204,389
140145517,14,14,55,17,252,339,591
140145518,14,14,55,18,160,157,317
140145519,14,14,55,19,248,281,529
140145601,14,14,56,1,190,221,411
140145602,14,14,56,2,238,342,580
140145603,14,14,56,3,234,264,498
140145604,14,14,56,4,173,177,350
140145605,14,14,56,5,186,206,392
140145606,14,14,56,6,122,189,311
140145607,14,14,56,7,109,149,258
140145608,14,14,56,8,123,125,248
140145609,14,14,56,9,130,170,300
140145610,14,14,56,10,73,91,164
140145611,14,14,56,11,271,272,543
140145612,14,14,56,12,94,107,201
140145613,14,14,56,13,141,149,290
140145614,14,14,56,14,97,111,208
140145615,14,14,56,15,110,157,267
140145616,14,14,56,16,114,176,290
140145617,14,14,56,17,151,222,373
140145618,14,14,56,18,188,282,470
140145619,14,14,56,19,138,174,312
140145701,14,14,57,1,294,447,741
140145702,14,14,57,2,183,258,441
140145703,14,14,57,3,190,282,472
140145704,14,14,57,4,283,419,702
140145705,14,14,57,5,154,199,353
140145706,14,14,57,6,73,126,199
140145707,14,14,57,7,119,185,304
140145708,14,14,57,8,57,86,143
140145709,14,14,57,9,105,168,273
140145710,14,14,57,10,109,168,277
140145711,14,14,57,11,143,192,335
140145712,14,14,57,12,101,143,244
140145713,14,14,57,13,176,251,427
140145714,14,14,57,14,177,262,439
140145715,14,14,57,15,232,305,537
140145716,14,14,57,16,74,98,172
140145801,14,14,58,1,115,151,266
140145802,14,14,58,2,265,339,604
140145803,14,14,58,3,154,199,353
140145804,14,14,58,4,185,249,434
140145805,14,14,58,5,265,327,592
140145806,14,14,58,6,272,377,649
140145807,14,14,58,7,165,232,397
140145808,14,14,58,8,240,289,529
140145809,14,14,58,9,223,285,508
140145810,14,14,58,10,104,148,252
140145811,14,14,58,11,264,321,585
140145812,14,14,58,12,205,271,476
140145813,14,14,58,13,92,103,195
140145901,14,14,59,1,438,504,942
140145902,14,14,59,2,153,159,312
140145903,14,14,59,3,260,321,581
140145904,14,14,59,4,261,310,571
140145905,14,14,59,5,241,279,520
140145906,14,14,59,6,199,250,449
140145907,14,14,59,7,190,271,461
140145908,14,14,59,8,119,146,265
140145909,14,14,59,9,214,241,455
140145910,14,14,59,10,203,216,419
140145911,14,14,59,11,184,228,412
140145912,14,14,59,12,388,470,858
140146001,14,14,60,1,389,445,834
140146002,14,14,60,2,318,373,691
140146003,14,14,60,3,264,319,583
140146004,14,14,60,4,389,431,820
140146005,14,14,60,5,427,491,918
140146006,14,14,60,6,337,368,705
140146007,14,14,60,7,274,312,586
140146008,14,14,60,8,192,250,442
140146009,14,14,60,9,305,331,636
140146010,14,14,60,10,258,302,560
140146011,14,14,60,11,448,552,1000
140146012,14,14,60,12,178,228,406
140146013,14,14,60,13,249,305,554
140146014,14,14,60,14,428,532,960
140146015,14,14,60,15,418,471,889
140146016,14,14,60,16,343,422,765
140146017,14,14,60,17,485,535,1020
140146018,14,14,60,18,384,461,845
140146101,14,14,61,1,590,602,1192
140146102,14,14,61,2,528,533,1061
140146103,14,14,61,3,499,491,990
140146104,14,14,61,4,468,447,915
140146105,14,14,61,5,682,619,1301
140146106,14,14,61,6,417,447,864
140146107,14,14,61,7,571,550,1121
140146108,14,14,61,8,562,564,1126
140146109,14,14,61,9,409,446,855
140146110,14,14,61,10,407,459,866
140146111,14,14,61,11,564,541,1105
140146112,14,14,61,12,917,932,1849
140146113,14,14,61,13,801,810,1611
140146114,14,14,61,14,480,514,994
140146115,14,14,61,15,697,684,1381
140146201,14,14,62,1,422,489,911
140146202,14,14,62,2,371,431,802
140146203,14,14,62,3,400,438,838
140146204,14,14,62,4,315,382,697
140146205,14,14,62,5,328,357,685
140146206,14,14,62,6,421,448,869
140146207,14,14,62,7,431,444,875
140146208,14,14,62,8,449,454,903
140146209,14,14,62,9,475,526,1001
140146210,14,14,62,10,474,567,1041
140146211,14,14,62,11,871,842,1713
140146212,14,14,62,12,590,630,1220
140146213,14,14,62,13,434,507,941
140146301,14,14,63,1,299,337,636
140146302,14,14,63,2,288,369,657
140146303,14,14,63,3,291,305,596
140146304,14,14,63,4,330,410,740
140146305,14,14,63,5,501,587,1088
140146306,14,14,63,6,465,485,950
140146307,14,14,63,7,375,441,816
140146308,14,14,63,8,419,493,912
140146309,14,14,63,9,428,468,896
140146310,14,14,63,10,325,362,687
140146311,14,14,63,11,307,328,635
140146312,14,14,63,12,257,298,555
140146313,14,14,63,13,325,390,715
140146401,14,14,64,1,286,315,601
140146402,14,14,64,2,469,533,1002
140146403,14,14,64,3,278,363,641
140146404,14,14,64,4,314,400,714
140146405,14,14,64,5,308,322,630
140146406,14,14,64,6,222,284,506
140146407,14,14,64,7,471,506,977
140146408,14,14,64,8,394,484,878
140146409,14,14,64,9,449,522,971
140146410,14,14,64,10,519,586,1105
140146411,14,14,64,11,444,481,925
140146501,14,14,65,1,257,271,528
140146502,14,14,65,2,340,396,736
140146503,14,14,65,3,172,248,420
140146504,14,14,65,4,162,164,326
140146505,14,14,65,5,290,328,618
140146506,14,14,65,6,333,380,713
140146507,14,14,65,7,255,276,531
140146508,14,14,65,8,162,176,338
140146509,14,14,65,9,238,313,551
140146510,14,14,65,10,233,299,532
140146511,14,14,65,11,466,479,945
140146512,14,14,65,12,398,461,859
140146513,14,14,65,13,300,347,647
140146514,14,14,65,14,633,706,1339
140146515,14,14,65,15,233,282,515
140146516,14,14,65,16,467,469,936
140146601,14,14,66,1,293,372,665
140146602,14,14,66,2,356,428,784
140146603,14,14,66,3,107,149,256
140146604,14,14,66,4,181,243,424
140146605,14,14,66,5,152,191,343
140146606,14,14,66,6,173,227,400
140146607,14,14,66,7,193,255,448
140146608,14,14,66,8,63,80,143
140146609,14,14,66,9,187,230,417
140146610,14,14,66,10,111,143,254
140146611,14,14,66,11,92,137,229
140146612,14,14,66,12,193,240,433
140146613,14,14,66,13,149,164,313
140146614,14,14,66,14,310,392,702
140146701,14,14,67,1,198,278,476
140146702,14,14,67,2,81,109,190
140146703,14,14,67,3,298,401,699
140146704,14,14,67,4,116,224,340
140146705,14,14,67,5,164,233,397
140146706,14,14,67,6,223,354,577
140146707,14,14,67,7,143,175,318
140146708,14,14,67,8,203,256,459
140146709,14,14,67,9,195,274,469
140146710,14,14,67,10,185,217,402
140146711,14,14,67,11,354,486,840
140146801,14,14,68,1,129,183,312
140146802,14,14,68,2,122,157,279
140146803,14,14,68,3,211,294,505
140146804,14,14,68,4,352,440,792
140146805,14,14,68,5,102,120,222
140146806,14,14,68,6,233,299,532
140146807,14,14,68,7,135,177,312
140146808,14,14,68,8,65,90,155
140146809,14,14,68,9,220,270,490
140146810,14,14,68,10,175,209,384
140146811,14,14,68,11,119,139,258
140146812,14,14,68,12,209,229,438
140146813,14,14,68,13,150,145,295
140146814,14,14,68,14,326,373,699
140146901,14,14,69,1,163,231,394
140146902,14,14,69,2,86,126,212
140146903,14,14,69,3,158,261,419
140146904,14,14,69,4,175,237,412
140146905,14,14,69,5,280,290,570
140146906,14,14,69,6,319,314,633
140146907,14,14,69,7,277,294,571
140146908,14,14,69,8,362,388,750
140146909,14,14,69,9,202,199,401
140146910,14,14,69,10,279,281,560
140146911,14,14,69,11,478,492,970
140146912,14,14,69,12,158,189,347
140146913,14,14,69,13,76,66,142
140146914,14,14,69,14,263,314,577
140147001,14,14,70,1,209,312,521
140147002,14,14,70,2,243,270,513
140147003,14,14,70,3,312,334,646
140147004,14,14,70,4,227,331,558
140147005,14,14,70,5,264,319,583
140147006,14,14,70,6,257,357,614
140147007,14,14,70,7,188,266,454
140147008,14,14,70,8,186,314,500
140147009,14,14,70,9,179,234,413
140147010,14,14,70,10,230,313,543
140147011,14,14,70,11,155,235,390
140147101,14,14,71,1,187,217,404
140147102,14,14,71,2,280,384,664
140147103,14,14,71,3,212,326,538
140147104,14,14,71,4,273,375,648
140147105,14,14,71,5,215,253,468
140147106,14,14,71,6,255,367,622
140147107,14,14,71,7,332,414,746
140147108,14,14,71,8,197,256,453
140147109,14,14,71,9,305,456,761
140147110,14,14,71,10,297,394,691
140147111,14,14,71,11,192,293,485
140147201,14,14,72,1,513,621,1134
140147202,14,14,72,2,559,784,1343
140147203,14,14,72,3,495,607,1102
140147204,14,14,72,4,531,529,1060
140147205,14,14,72,5,198,258,456
140147206,14,14,72,6,438,554,992
140147207,14,14,72,7,451,657,1108
140147301,14,14,73,1,347,384,731
140147302,14,14,73,2,314,382,696
140147303,14,14,73,3,290,355,645
140147304,14,14,73,4,309,434,743
140147305,14,14,73,5,306,388,694
140147306,14,14,73,6,363,423,786
140147307,14,14,73,7,307,429,736
140147308,14,14,73,8,316,343,659
140147309,14,14,73,9,441,538,979
140147310,14,14,73,10,261,304,565
140147311,14,14,73,11,273,325,598
140147312,14,14,73,12,267,315,582
140147313,14,14,73,13,326,377,703
140147401,14,14,74,1,584,641,1225
140147402,14,14,74,2,504,510,1014
140147403,14,14,74,3,408,428,836
140147404,14,14,74,4,366,386,752
140147405,14,14,74,5,421,425,846
140147406,14,14,74,6,698,738,1436
140147407,14,14,74,7,483,539,1022
140147408,14,14,74,8,501,567,1068
140147409,14,14,74,9,360,446,806
140147410,14,14,74,10,357,437,794
140147411,14,14,74,11,620,643,1263
140147412,14,14,74,12,499,621,1120
140147413,14,14,74,13,343,453,796
140147414,14,14,74,14,403,460,863
140147415,14,14,74,15,481,522,1003
140147416,14,14,74,16,337,361,698
140147417,14,14,74,17,356,404,760
140147418,14,14,74,18,393,470,863
140147501,14,14,75,1,751,748,1499
140147502,14,14,75,2,498,534,1032
140147503,14,14,75,3,517,525,1042
140147504,14,14,75,4,504,507,1011
140147505,14,14,75,5,527,572,1099
140147506,14,14,75,6,620,686,1306
140147507,14,14,75,7,696,746,1442
140147508,14,14,75,8,523,512,1035
140147509,14,14,75,9,699,664,1363
140147510,14,14,75,10,586,693,1279
140147511,14,14,75,11,600,603,1203
140147512,14,14,75,12,540,588,1128
140147513,14,14,75,13,878,860,1738
140147514,14,14,75,14,877,913,1790
140147515,14,14,75,15,740,787,1527
140147516,14,14,75,16,505,520,1025
140147517,14,14,75,17,531,589,1120
140147518,14,14,75,18,709,707,1416
140147519,14,14,75,19,977,992,1969
140147601,14,14,76,1,690,737,1427
140147602,14,14,76,2,493,538,1031
140147603,14,14,76,3,445,465,910
140147604,14,14,76,4,488,527,1015
140147605,14,14,76,5,498,528,1026
140147606,14,14,76,6,1162,1278,2440
140147607,14,14,76,7,516,520,1036
140147608,14,14,76,8,418,467,885
140147609,14,14,76,9,550,578,1128
140147610,14,14,76,10,456,471,927
140147611,14,14,76,11,439,524,963
140147612,14,14,76,12,609,649,1258
140147613,14,14,76,13,398,425,823
140147614,14,14,76,14,504,546,1050
140147615,14,14,76,15,401,466,867
140147616,14,14,76,16,725,835,1560
140147617,14,14,76,17,730,738,1468
140147701,14,14,77,1,514,589,1103
140147702,14,14,77,2,386,431,817
140147703,14,14,77,3,337,396,733
140147704,14,14,77,4,403,443,846
140147705,14,14,77,5,474,510,984
140147706,14,14,77,6,404,479,883
140147707,14,14,77,7,492,580,1072
140147708,14,14,77,8,422,450,872
140147709,14,14,77,9,363,428,791
140147710,14,14,77,10,425,466,891
140147711,14,14,77,11,322,367,689
140147712,14,14,77,12,442,520,962
140147713,14,14,77,13,673,780,1453
140147714,14,14,77,14,455,492,947
140147715,14,14,77,15,534,583,1117
140147716,14,14,77,16,351,432,783
140147717,14,14,77,17,580,590,1170
140147718,14,14,77,18,338,353,691
140147719,14,14,77,19,603,686,1289
140147720,14,14,77,20,582,633,1215
140147721,14,14,77,21,367,372,739
140147722,14,14,77,22,521,565,1086
140147801,14,14,78,1,521,568,1089
140147802,14,14,78,2,282,322,604
140147803,14,14,78,3,355,419,774
140147804,14,14,78,4,398,455,853
140147805,14,14,78,5,377,425,802
140147806,14,14,78,6,203,246,449
140147807,14,14,78,7,447,466,913
140147808,14,14,78,8,393,442,835
140147809,14,14,78,9,531,569,1100
140147810,14,14,78,10,433,465,898
140147811,14,14,78,11,488,618,1106
140147812,14,14,78,12,407,498,905
140147813,14,14,78,13,276,364,640
140147814,14,14,78,14,573,715,1288
140147815,14,14,78,15,221,272,493
140147816,14,14,78,16,277,317,594
140147901,14,14,79,1,441,491,932
140147902,14,14,79,2,384,444,828
140147903,14,14,79,3,317,396,713
140147904,14,14,79,4,266,343,609
140147905,14,14,79,5,287,353,640
140147906,14,14,79,6,399,490,889
140147907,14,14,79,7,485,521,1006
140147908,14,14,79,8,295,377,672
140147909,14,14,79,9,480,576,1056
140147910,14,14,79,10,375,421,796
140147911,14,14,79,11,487,520,1007
140147912,14,14,79,12,302,340,642
140147913,14,14,79,13,506,477,983
140147914,14,14,79,14,330,377,707
140147915,14,14,79,15,571,638,1209
140147916,14,14,79,16,418,467,885
140147917,14,14,79,17,397,427,824
140147918,14,14,79,18,376,424,800
140147919,14,14,79,19,398,428,826
140147920,14,14,79,20,350,392,742
140148001,14,14,80,1,187,244,431
140148002,14,14,80,2,176,214,390
140148003,14,14,80,3,150,183,333
140148004,14,14,80,4,143,173,316
140148005,14,14,80,5,283,248,531
140148006,14,14,80,6,295,384,679
140148007,14,14,80,7,139,147,286
140148008,14,14,80,8,135,168,303
140148009,14,14,80,9,190,193,383
140148010,14,14,80,10,199,211,410
140148011,14,14,80,11,327,376,703
140148012,14,14,80,12,340,391,731
140148013,14,14,80,13,163,230,393
140148014,14,14,80,14,286,264,550
140148101,14,14,81,1,202,281,483
140148102,14,14,81,2,218,330,548
140148103,14,14,81,3,418,556,974
140148104,14,14,81,4,388,556,944
140148105,14,14,81,5,400,507,907
140148106,14,14,81,6,539,707,1246
140148107,14,14,81,7,184,263,447
140148108,14,14,81,8,183,297,480
140148109,14,14,81,9,189,268,457
140148110,14,14,81,10,204,262,466
140148201,14,14,82,1,257,292,549
140148202,14,14,82,2,312,378,690
140148203,14,14,82,3,244,325,569
140148204,14,14,82,4,417,559,976
140148205,14,14,82,5,154,198,352
140148206,14,14,82,6,129,141,270
140148207,14,14,82,7,271,311,582
140148208,14,14,82,8,549,586,1135
140148209,14,14,82,9,296,303,599
140148210,14,14,82,10,206,182,388
140148211,14,14,82,11,195,194,389
140148301,14,14,83,1,392,458,850
140148302,14,14,83,2,436,513,949
140148303,14,14,83,3,423,466,889
140148304,14,14,83,4,358,372,730
140148305,14,14,83,5,324,337,661
140148306,14,14,83,6,270,346,616
140148307,14,14,83,7,469,521,990
140148308,14,14,83,8,316,339,655
140148309,14,14,83,9,524,416,940
140148310,14,14,83,10,259,224,483
140148311,14,14,83,11,405,432,837
140148312,14,14,83,12,483,531,1014
140148313,14,14,83,13,387,426,813
140148314,14,14,83,14,440,489,929
140148315,14,14,83,15,288,359,647
140148316,14,14,83,16,220,266,486
140148401,14,14,84,1,425,498,923
140148402,14,14,84,2,425,502,927
140148403,14,14,84,3,393,433,826
140148404,14,14,84,4,288,343,631
140148405,14,14,84,5,463,493,956
140148406,14,14,84,6,276,310,586
140148407,14,14,84,7,255,282,537
140148408,14,14,84,8,309,396,705
140148409,14,14,84,9,378,424,802
140148410,14,14,84,10,329,367,696
140148411,14,14,84,11,360,383,743
140148412,14,14,84,12,306,413,719
140148501,14,14,85,1,439,472,911
140148502,14,14,85,2,307,374,681
140148503,14,14,85,3,309,384,693
140148504,14,14,85,4,402,445,847
140148505,14,14,85,5,451,513,964
140148506,14,14,85,6,499,504,1003
140148507,14,14,85,7,316,396,712
140148508,14,14,85,8,682,758,1440
140148509,14,14,85,9,741,815,1556
140148510,14,14,85,10,609,673,1282
140148511,14,14,85,11,664,706,1370
140148512,14,14,85,12,556,599,1155
140148513,14,14,85,13,612,644,1256
140148514,14,14,85,14,590,627,1217
140148515,14,14,85,15,306,340,646
140148516,14,14,85,16,391,468,859
140148601,14,14,86,1,507,476,983
140148602,14,14,86,2,328,332,660
140148603,14,14,86,3,523,509,1032
140148604,14,14,86,4,675,682,1357
140148605,14,14,86,5,720,727,1447
140148606,14,14,86,6,598,678,1276
140148607,14,14,86,7,662,671,1333
140148608,14,14,86,8,521,559,1080
140148609,14,14,86,9,552,541,1093
140148610,14,14,86,10,720,765,1485
140148611,14,14,86,11,416,457,873
140148612,14,14,86,12,464,476,940
140148701,14,14,87,1,500,532,1032
140148702,14,14,87,2,433,429,862
140148703,14,14,87,3,336,385,721
140148704,14,14,87,4,407,408,815
140148705,14,14,87,5,733,712,1445
140148706,14,14,87,6,360,382,742
140148707,14,14,87,7,456,480,936
140148708,14,14,87,8,745,802,1547
140148709,14,14,87,9,385,387,772
140148710,14,14,87,10,464,489,953
140148711,14,14,87,11,616,598,1214
140148712,14,14,87,12,581,520,1101
140148713,14,14,87,13,293,315,608
140148801,14,14,88,1,347,397,744
140148802,14,14,88,2,489,492,981
140148803,14,14,88,3,444,486,930
140148804,14,14,88,4,379,415,794
140148805,14,14,88,5,193,206,399
140148806,14,14,88,6,425,491,916
140148807,14,14,88,7,445,510,955
140148808,14,14,88,8,371,414,785
140148809,14,14,88,9,416,427,843
140148810,14,14,88,10,411,479,890
140148811,14,14,88,11,599,660,1259
140148812,14,14,88,12,495,537,1032
140148813,14,14,88,13,537,572,1109
140148814,14,14,88,14,725,768,1493
140148815,14,14,88,15,552,588,1140
140148901,14,14,89,1,344,393,737
140148902,14,14,89,2,269,314,583
140148903,14,14,89,3,501,597,1098
140148904,14,14,89,4,526,591,1117
140148905,14,14,89,5,327,348,675
140148906,14,14,89,6,451,522,973
140148907,14,14,89,7,432,464,896
140148908,14,14,89,8,351,347,698
140148909,14,14,89,9,387,478,865
140148910,14,14,89,10,403,443,846
140148911,14,14,89,11,373,435,808
140148912,14,14,89,12,454,499,953
140148913,14,14,89,13,435,471,906
140148914,14,14,89,14,406,411,817
140148915,14,14,89,15,556,617,1173
140148916,14,14,89,16,791,866,1657
140149001,14,14,90,1,329,343,672
140149002,14,14,90,2,492,451,943
140149003,14,14,90,3,330,342,672
140149004,14,14,90,4,283,298,581
140149005,14,14,90,5,379,417,796
140149006,14,14,90,6,581,600,1181
140149007,14,14,90,7,601,624,1225
140149008,14,14,90,8,270,316,586
140149009,14,14,90,9,332,391,723
140149010,14,14,90,10,318,370,688
140149011,14,14,90,11,402,446,848
140149012,14,14,90,12,500,547,1047
140149013,14,14,90,13,695,724,1419
140149014,14,14,90,14,366,405,771
140149015,14,14,90,15,391,471,862
140149101,14,14,91,1,581,635,1216
140149102,14,14,91,2,458,491,949
140149103,14,14,91,3,366,417,783
140149104,14,14,91,4,538,596,1134
140149105,14,14,91,5,440,482,922
140149106,14,14,91,6,424,507,931
140149107,14,14,91,7,407,400,807
140149108,14,14,91,8,345,377,722
140149109,14,14,91,9,210,250,460
140149110,14,14,91,10,376,410,786
140149111,14,14,91,11,402,414,816
140149112,14,14,91,12,429,477,906
140149113,14,14,91,13,427,517,944
140149114,14,14,91,14,602,673,1275
140149115,14,14,91,15,466,456,922
140149116,14,14,91,16,360,394,754
140149117,14,14,91,17,419,453,872
140149118,14,14,91,18,469,514,983
140149119,14,14,91,19,439,494,933
140149120,14,14,91,20,294,293,587
140149201,14,14,92,1,360,428,788
140149202,14,14,92,2,225,255,480
140149203,14,14,92,3,225,277,502
140149204,14,14,92,4,458,462,920
140149205,14,14,92,5,398,443,841
140149206,14,14,92,6,364,421,785
140149207,14,14,92,7,284,343,627
140149208,14,14,92,8,316,336,652
140149209,14,14,92,9,364,440,804
140149210,14,14,92,10,305,338,643
140149211,14,14,92,11,373,407,780
140149212,14,14,92,12,426,441,867
140149213,14,14,92,13,216,260,476
140149214,14,14,92,14,421,480,901
140149215,14,14,92,15,323,343,666
140149216,14,14,92,16,396,457,853
140149217,14,14,92,17,410,495,905
140149218,14,14,92,18,193,243,436
140149301,14,14,93,1,342,406,748
140149302,14,14,93,2,361,408,769
140149303,14,14,93,3,527,621,1148
140149304,14,14,93,4,666,729,1395
